id;title;key;series;name;volume;year
2511032;CVPR Workshops;conf/cvpr/2014w;;IEEE Conference on Computer Vision and Pattern Recognition, CVPR Workshops 2014, Columbus, OH, USA, June 23-28, 2014;null;2014
2511317;CVPR Workshops;conf/cvpr/2012w;;2012 IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops, Providence, RI, USA, June 16-21, 2012;null;2012
2512639;CVPR Workshops;conf/cvpr/2015w;;2015 IEEE Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2015, Boston, MA, USA, June 7-12, 2015;null;2015
2513213;CVPR Workshops;conf/cvpr/2006w;;IEEE Conference on Computer Vision and Pattern Recognition, CVPR Workshops 2006, New York, NY, USA, 17-22 June, 2006;null;2006
2513321;CVPR Workshops;conf/cvpr/2018w;;2018 IEEE Conference on Computer Vision and Pattern Recognition Workshops, CVPR Workshops 2018, Salt Lake City, UT, USA, June 18-22, 2018;null;2018
2513347;CVPR Workshops;conf/cvpr/2005w;;IEEE Conference on Computer Vision and Pattern Recognition, CVPR Workshops 2005, San Diego, CA, USA, 21-23 September, 2005;null;2005
2514931;CTS;conf/cts/2007;;2007 International Symposium on Collaborative Technologies and Systems, CTS 2007, Orlando, Florida, USA, May 21-25, 2007;null;2007
2514965;CTS;conf/cts/2015;;2015 International Conference on Collaboration Technologies and Systems, CTS 2015, Atlanta, GA, USA, June 1-5, 2015;null;2015
2514971;CTS;conf/cts/2009;;2009 International Symposium on Collaborative Technologies and Systems, CTS 2009, Baltimore, Maryland, USA, May 18-22, 2009;null;2009
2515130;CTS;conf/cts/2005;;Proceedings of the 2005 International Symposium on Collaborative Technologies and Systems, CTS 2005, Saint Louis, Missouri, USA, May 15-20, 2005;null;2005
2515276;CTS;conf/cts/2008;;2008 International Symposium on Collaborative Technologies and Systems, CTS 2008, Irvine, California, USA, May 19-23, 2008;null;2008
2515357;CTS;conf/cts/2006;;2006 International Symposium on Collaborative Technologies and Systems, CTS 2006, Las Vegas, NV, USA, May 14-17, 2006;null;2006
2515369;CTS;conf/cts/2013;;2013 International Conference on Collaboration Technologies and Systems, CTS 2013, San Diego, CA, USA, May 20-24, 2013;null;2013
2515456;CTS;conf/cts/2016;;2016 International Conference on Collaboration Technologies and Systems, CTS 2016, Orlando, FL, USA, October 31 - November 4, 2016;null;2016
2515482;CTS;conf/cts/2012;;2012 International Conference on Collaboration Technologies and Systems, CTS 2012, Denver, CO, USA, May 21-25, 2012;null;2012
2515542;CTS;conf/cts/2014;;2014 International Conference on Collaboration Technologies and Systems, CTS 2014, Minneapolis, MN, USA, May 19-23, 2014;null;2014
2515767;CTS;conf/cts/2010;;2010 International Symposium on Collaborative Technologies and Systems, CTS 2010, Chicago, Illinois, USA, May 17-21, 2010;null;2010
2515784;CTS;conf/cts/2011;;2011 International Conference on Collaboration Technologies and Systems, CTS 2011, Philadelphia, Pennsylvania, USA, May 23-27, 2011;null;2011
2515985;EDGE;conf/edge/2019;;3rd IEEE International Conference on Edge Computing, EDGE 2019, Milan, Italy, July 8-13, 2019;null;2019
2516076;EDGE;conf/edge/2017;;IEEE International Conference on Edge Computing, EDGE 2017, Honolulu, HI, USA, June 25-30, 2017;null;2017
2516101;EDGE;conf/edge/2018;;2018 IEEE International Conference on Edge Computing, EDGE 2018, San Francisco, CA, USA, July 2-7, 2018;null;2018
2696283;EDGE;conf/edge2/2019;Lecture Notes in Computer Science;Edge Computing - EDGE 2019 - Third International Conference, Held as Part of the Services Conference Federation, SCF 2019, San Diego, CA, USA, June 25-30, 2019, Proceedings;null;2019
2696294;EDGE;conf/edge2/2018;Lecture Notes in Computer Science;Edge Computing - EDGE 2018 - Second International Conference, Held as Part of the Services Conference Federation, SCF 2018, Seattle, WA, USA, June 25-30, 2018, Proceedings;null;2018
2516016;SEC;conf/edge/2018sec;;2018 IEEE/ACM Symposium on Edge Computing, SEC 2018, Seattle, WA, USA, October 25-27, 2018;null;2018
2516031;SEC;conf/edge/2016;;IEEE/ACM Symposium on Edge Computing, SEC 2016, Washington, DC, USA, October 27-28, 2016;null;2016
2516045;SEC;conf/edge/2017sec;;Proceedings of the Second ACM/IEEE Symposium on Edge Computing, San Jose / Silicon Valley, SEC 2017, CA, USA, October 12-14, 2017;null;2017
3872338;SEC;conf/sec/2002;IFIP Conference Proceedings;Security in the Information Society: Visions and Perspectives, IFIP TC11 17;null;2002
3872360;SEC;conf/sec/2007;IFIP;New Approaches for Security, Privacy and Trust in Complex Environments, Proceedings of the IFIP TC-11 22nd International Information Security Conference (SEC 2007), 14-16 May 2007, Sandton, South Africa;null;2007
3872397;SEC;conf/sec/2015;IFIP Advances in Information and Communication Technology;ICT Systems Security and Privacy Protection - 30th IFIP TC 11 International Conference, SEC 2015, Hamburg, Germany, May 26-28, 2015, Proceedings;null;2015
3872398;SEC;conf/sec/2009;IFIP Advances in Information and Communication Technology;Emerging Challenges for Security, Privacy and Trust, 24th IFIP TC 11 International Information Security Conference, SEC 2009, Pafos, Cyprus, May 18-20, 2009. Proceedings;null;2009
3872411;SEC;conf/sec/1992;IFIP Transactions;IT Security: The Need for International Cooperation, Proceedings of the IFIP TC11, Eigth International Conference on Information Security, IFIP/Sec '92, Singapore, 27-29 May 1992;null;1992
3872536;SEC;conf/sec/2005;IFIP;Security and Privacy in the Age of Ubiquitous Computing, IFIP TC11 20th International Conference on Information Security (SEC 2005), May 30 - June 1, 2005, Chiba, Japan;null;2005
3872653;SEC;conf/sec/2019;IFIP Advances in Information and Communication Technology;ICT Systems Security and Privacy Protection - 34th IFIP TC 11 International Conference, SEC 2019, Lisbon, Portugal, June 25-27, 2019, Proceedings;null;2019
3872664;SEC;conf/sec/2008;IFIP;Proceedings of The IFIP TC-11 23rd International Information Security Conference, IFIP 20th World Computer Congress, IFIP SEC 2008, September 7-10, 2008, Milano, Italy;null;2008
3872737;SEC;conf/sec/2003;IFIP Conference Proceedings;Security and Privacy in the Age of Uncertainty, IFIP TC11 18;null;2003
3872764;SEC;conf/sec/2006;IFIP;Security and Privacy in Dynamic Environments, Proceedings of the IFIP TC-11 21st International Information Security Conference (SEC 2006), 22-24 May 2006, Karlstad, Sweden;null;2006
3872778;SEC;conf/sec/2013;IFIP Advances in Information and Communication Technology;Security and Privacy Protection in Information Processing Systems - 28th IFIP TC 11 International Conference, SEC 2013, Auckland, New Zealand, July 8-10, 2013. Proceedings;null;2013
3872820;SEC;conf/sec/2001;IFIP Conference Proceedings;Trusted Information: The New Decade Challenge, IFIP TC11 Sixteenth Annual Working Conference on Information Security (IFIP/Sec'01), June 11-13, 2001, Paris, France;null;2001
3872856;SEC;conf/sec/2016;IFIP Advances in Information and Communication Technology;ICT Systems Security and Privacy Protection - 31st IFIP TC 11 International Conference, SEC 2016, Ghent, Belgium, May 30 - June 1, 2016, Proceedings;null;2016
3872860;SEC;conf/sec/1996;IFIP Conference Proceedings;Information Systems Security, Facing the information society of the 21st Century;null;1996
3872874;SEC;conf/sec/2012;IFIP Advances in Information and Communication Technology;Information Security and Privacy Research - 27th IFIP TC 11 Information Security and Privacy Conference, SEC 2012, Heraklion, Crete, Greece, June 4-6, 2012. Proceedings;null;2012
3872919;SEC;conf/sec/2014;IFIP Advances in Information and Communication Technology;ICT Systems Security and Privacy Protection - 29th IFIP TC 11 International Conference, SEC 2014, Marrakech, Morocco, June 2-4, 2014. Proceedings;null;2014
3872972;SEC;conf/sec/1993;IFIP Transactions;Computer Security, Proceedings of the IFIP TC11, Ninth International Conference on Information Security, IFIP/Sec '93, Toronto, Canada, 12-14 May 1993;null;1993
3872974;SEC;conf/sec/2004;IFIP;Security and Protection in Information Processing Systems, IFIP 18th WorldComputer Congress, TC11 19th International Information Security Conference, 22-27 August 2004, Toulouse, France;null;2004
3872986;SEC;conf/sec/1997;IFIP Conference Proceedings;Information Security in Research and Business, Proceedings of the IFIP TC11 13th International Conference on Information Security (SEC '97), 14-16 May 1997, Copenhagen, Denmark;null;1997
3873039;SEC;conf/sec/2000;IFIP Conference Proceedings;Information Security for Global Information Infrastructures, IFIP TC11 Fifteenth Annual Working Conference on Information Security, August 22-24, 2000, Beijing, China;null;2000
3873049;SEC;conf/sec/2017;IFIP Advances in Information and Communication Technology;ICT Systems Security and Privacy Protection - 32nd IFIP TC 11 International Conference, SEC 2017, Rome, Italy, May 29-31, 2017, Proceedings;null;2017
3873125;SEC;conf/sec/2010;IFIP Advances in Information and Communication Technology;Security and Privacy - Silver Linings in the Cloud - 25th IFIP TC-11 International Information Security Conference, SEC 2010, Held as Part of WCC 2010, Brisbane, Australia, September 20-23, 2010. Proceedings;null;2010
3873142;SEC;conf/sec/2011;IFIP Advances in Information and Communication Technology;Future Challenges in Security and Privacy for Academia and Industry - 26th IFIP TC 11 International Information Security Conference, SEC 2011, Lucerne, Switzerland, June 7-9, 2011. Proceedings;null;2011
3873146;SEC;conf/sec/2018;IFIP Advances in Information and Communication Technology;ICT Systems Security and Privacy Protection - 33rd IFIP TC 11 International Conference, SEC 2018, Held at the 24th IFIP World Computer Congress, WCC 2018, Poznan, Poland, September 18-20, 2018, Proceedings;null;2018
3873186;SEC;conf/sec/1998;books@ocg.at;Global IT Security (SEC'98), IFIP World Computer Congress 1998;null;1998
2516335;WISA;conf/IEEEwisa/2019;Lecture Notes in Computer Science;Web Information Systems and Applications - 16th International Conference, WISA 2019, Qingdao, China, September 20-22, 2019, Proceedings;null;2019
2516396;WISA;conf/IEEEwisa/2013;;2013 10th Web Information System and Application Conference, Yangzhou, China, November 10-15, 2013;null;2013
2516433;WISA;conf/IEEEwisa/2016;;13th Web Information Systems and Applications Conference, WISA 2016, Wuhan, China, September 23-25, 2016;null;2016
2516444;WISA;conf/IEEEwisa/2012;;Ninth Web Information Systems and Applications Conference, WISA 2012, Haikou, Hainan, China, November 16-18, 2012;null;2012
2516543;WISA;conf/IEEEwisa/2017;;14th Web Information Systems and Applications Conference, WISA 2017, Liuzhou, Guangxi Province, China, November 11-12, 2017;null;2017
2516594;WISA;conf/IEEEwisa/2011;;8th Web Information Systems and Applications Conference, WISA 2011, Chongqing, China, October 21-23, 2011;null;2011
2516597;WISA;conf/IEEEwisa/2018;Lecture Notes in Computer Science;Web Information Systems and Applications - 15th International Conference, WISA 2018, Taiyuan, China, September 14-15, 2018, Proceedings;null;2018
4707619;WISA;conf/wisa/2007;Lecture Notes in Computer Science;Information Security Applications, 8th International Workshop, WISA 2007, Jeju Island, Korea, August 27-29, 2007, Revised Selected Papers;null;2008
4707640;WISA;conf/wisa/2015;Lecture Notes in Computer Science;Information Security Applications - 16th International Workshop, WISA 2015, Jeju Island, Korea, August 20-22, 2015, Revised Selected Papers;null;2016
4707643;WISA;conf/wisa/2009;Lecture Notes in Computer Science;Information Security Applications, 10th International Workshop, WISA 2009, Busan, Korea, August 25-27, 2009, Revised Selected Papers;null;2009
4707715;WISA;conf/wisa/2005;Lecture Notes in Computer Science;Information Security Applications, 6th International Workshop, WISA 2005, Jeju Island, Korea, August 22-24, 2005, Revised Selected Papers;null;2006
4707776;WISA;conf/wisa/2008;Lecture Notes in Computer Science;Information Security Applications, 9th International Workshop, WISA 2008, Jeju Island, Korea, September 23-25, 2008, Revised Selected Papers;null;2009
4707803;WISA;conf/wisa/2003;Lecture Notes in Computer Science;Information Security Applications, 4th International Workshop, WISA 2003, Jeju Island, Korea, August 25-27, 2003, Revised Papers;null;2004
4707811;WISA;conf/wisa/2006;Lecture Notes in Computer Science;Information Security Applications, 7th International Workshop, WISA 2006, Jeju Island, Korea, August 28-30, 2006, Revised Selected Papers;null;2007
4707820;WISA;conf/wisa/2013;Lecture Notes in Computer Science;Information Security Applications - 14th International Workshop, WISA 2013, Jeju Island, Korea, August 19-21, 2013, Revised Selected Papers;null;2014
4707858;WISA;conf/wisa/2016;Lecture Notes in Computer Science;Information Security Applications - 17th International Workshop, WISA 2016, Jeju Island, Korea, August 25-27, 2016, Revised Selected Papers;null;2017
4707867;WISA;conf/wisa/2012;Lecture Notes in Computer Science;Information Security Applications - 13th International Workshop, WISA 2012, Jeju Island, Korea, August 16-18, 2012, Revised Selected Papers;null;2012
4707893;WISA;conf/wisa/2014;Lecture Notes in Computer Science;Information Security Applications - 15th International Workshop, WISA 2014, Jeju Island, Korea, August 25-27, 2014. Revised Selected Papers;null;2015
4707914;WISA;conf/wisa/2004;Lecture Notes in Computer Science;Information Security Applications, 5th International Workshop, WISA 2004, Jeju Island, Korea, August 23-25, 2004, Revised Selected Papers;null;2004
4707940;WISA;conf/wisa/2017;Lecture Notes in Computer Science;Information Security Applications - 18th International Conference, WISA 2017, Jeju Island, Korea, August 24-26, 2017, Revised Selected Papers;null;2018
4707996;WISA;conf/wisa/2010;Lecture Notes in Computer Science;Information Security Applications - 11th International Workshop, WISA 2010, Jeju Island, Korea, August 24-26, 2010, Revised Selected Papers;null;2011
4708004;WISA;conf/wisa/2011;Lecture Notes in Computer Science;Information Security Applications - 12th International Workshop, WISA 2011, Jeju Island, Korea, August 22-24, 2011. Revised Selected Papers;null;2012
4708009;WISA;conf/wisa/2018;Lecture Notes in Computer Science;Information Security Applications - 19th International Conference, WISA 2018, Jeju Island, Korea, August 23-25, 2018, Revised Selected Papers;null;2019
2516665;TestCom;conf/pts/2002;IFIP Conference Proceedings;Testing of Communicating Systems XIV, Applications to Internet Technologies and Services, Proceedings of the IFIP 14th International Conference on Testing Communicating Systems - TestCom 2002, Berlin, Germany, March 19-22, 2002;null;2002
2516791;TestCom;conf/pts/2005;Lecture Notes in Computer Science;Testing of Communicating Systems, 17th IFIP TC6/WG 6.1 International Conference, TestCom 2005, Montreal, Canada, May 31 - June 2, 2005, Proceedings;null;2005
2516891;TestCom;conf/pts/2003;Lecture Notes in Computer Science;Testing of Communicating Systems, 15th IFIP International Conference, TestCom 2003, Sophia Antipolis, France, May 26-28, 2003, Proceedings;null;2003
2516900;TestCom;conf/pts/2006;Lecture Notes in Computer Science;Testing of Communicating Systems, 18th IFIP TC6/WG6.1 International Conference, TestCom 2006, New York, NY, USA, May 16-18, 2006, Proceedings;null;2006
2516999;TestCom;conf/pts/2004;Lecture Notes in Computer Science;Testing of Communicating Systems, 16th IFIP International Conerence, TestCom 2004, Oxford, UK, March 17-19, 2004, Proceedings;null;2004
