id_article;id_proceeding
6485085;2533802
6485086;6844748
6485097;2517053
6485158;2517053
6485168;6851280
6485172;2494439
6485174;2494105
6485203;2494078
6485206;2547920
6485239;6807972
6485253;2541249
6485307;6034068
6485312;2494262
6485319;2534189
6485368;2482865
6485415;6795486
6485423;2537341
6485429;2535554
6485458;6600529
6485461;2490742
6485473;2535676
6485524;6773098
6485554;2492171
6485561;6669838
6485604;2533036
6485620;6669504
6485622;2548259
6485624;2517531
6485626;6748773
6485630;6845200
6485633;2499440
6485639;2493271
6485646;2515130
6485708;6600521
6485724;6793727
6485728;2533036
6485732;6674525
6485733;2510529
6485743;6839226
6485770;6797000
6485794;6837184
6485807;6810771
6485823;7151224
6485872;2529327
6485909;6768087
6485932;2549712
6485959;6754555
6485969;6860201
6486004;2489907
6486017;2529533
6486030;6974336
6486052;5504327
6486099;2497610
6486149;6320038
6486189;6683433
6486192;6779416
6486205;6864152
6486221;2549150
6486224;6704927
6486255;6727340
6486269;2528246
6486271;6790214
6486273;2491471
6486280;6686998
6486290;6693162
6486302;6885912
6486315;6656327
6486320;6702163
6486336;7151236
6486412;6320103
6486413;2549150
6486427;6033958
6486465;2534135
6486481;6034146
6486488;2494870
6486507;6729303
6486532;2491247
6486535;2505923
6486546;6779345
6486558;3872664
6486574;5388279
6486575;6704213
6486583;2482798
6486585;4713051
6486606;6066120
6486610;4140956
6486620;6034182
6486625;5659210
6486641;6799994
6486644;2533525
6486648;2486356
6486679;6876278
6486682;6713007
6486691;2499114
6486752;6876946
6486765;6876682
6486776;6713007
6486789;6710389
6486792;6655344
6486798;6802534
6486802;2550132
6486814;6861470
6486825;2535286
6486836;2496766
6486841;3940769
6486889;6714378
6486898;2540413
6486929;6886524
6486965;7151096
6486975;2554639
6487016;6813589
6487028;2490372
6487036;6361987
6487062;2484363
6487065;2553615
6487070;6774161
6487100;6661669
6487192;2518191
6487207;5504299
6487216;6843103
6487219;6974388
6487221;5746721
6487250;6034179
6487259;6747400
6487262;6852782
6487304;2520314
6487375;6320026
6487391;2551966
6487397;6721981
6487405;6655348
6487425;2553525
6487482;2547789
6487489;6691115
6487503;2541279
6487556;2518502
6487606;2493253
6487686;6034244
6487770;3872338
6487778;6066038
6487803;2552177
6487805;2490957
6487826;5746721
6487837;2535508
6487857;2517688
6487907;6708127
6487927;2549078
6487937;2553728
6487963;6717694
6487966;6686792
6487971;3939819
6487976;2486781
6488001;6876946
6488022;2497352
6488052;2528780
6488080;6600521
6488091;2539629
6488099;2536071
6488134;7151162
6488140;5659198
6488167;5388272
6488195;6678136
6488199;2554144
6488212;5335359
6488216;4465387
6488227;6710624
6488236;2499313
6488245;2779132
6488254;7151177
6488278;2543051
6488375;2553995
6488405;2541381
6488422;6673876
6488435;2499699
6488445;6066102
6488484;5746839
6488489;6736703
6488528;5659193
6488540;5746701
6488545;6706735
6488568;2539941
6488571;6657641
6488579;5746656
6488596;6719520
6488639;6671241
6488687;6362129
6488697;2518870
6488723;6657286
6488735;6756909
6488754;6652785
6488755;2499119
6488760;6733012
6488761;6784611
6488773;2498166
6488781;6820672
6488791;2481017
6488806;2539629
6488814;6851280
6488817;6655348
6488866;2493290
6488900;6774764
6488918;6066120
6488926;6795486
6489018;2493863
6489047;2552487
6489066;2491688
6489074;4141637
6489099;2496863
6489114;6853646
6489116;6715926
6489122;6839226
6489129;6859552
6489130;6786199
6489134;6874040
6489140;6361951
6489163;7151262
6489197;2549384
6489208;6771844
6489217;2541556
6489225;6793727
6489244;2487950
6489253;5746701
6489258;2485205
6489336;6033973
6489382;2492860
6489386;7151120
6489390;6697348
6489409;6736215
6489420;6653306
6489484;5746701
6489546;6648995
6489556;6841233
6489566;2491826
6489606;6034151
6489621;2554146
6489624;4465387
6489661;2547994
6489666;6362096
6489687;2549122
6489698;2547776
6489701;2537160
6489753;5659256
6489766;7151256
6489770;2533733
6489778;6689468
6489810;5504327
6489832;2515767
6489849;2544002
6489963;6731223
6489971;5746742
6489978;2515456
6490014;2516857
6490028;2494785
6490038;2513347
6490042;6728587
6490045;5659198
6490077;6696538
6490098;2493670
6490099;2535910
6490105;6763973
6490110;6033973
6490127;7024669
6490128;6754435
6490174;2489510
6490197;2499305
6490263;2495355
6490270;4501147
6490282;2554689
6490328;2490248
6490379;6830708
6490382;2486844
6490387;2517688
6490403;6844748
6490415;6733829
6490424;2516543
6490433;2516101
6490445;2543051
6490452;2518863
6490468;6776054
6490471;6733829
6490473;2493975
6490490;6066038
6490508;6320027
6490604;5659214
6490617;6362140
6490631;2496863
6490639;2480666
6490641;6714970
6490647;2554639
6490650;6876946
6490679;6851280
6490685;2494754
6490725;2493330
6490750;6701903
6490766;5388264
6490773;4141537
6490777;6776744
6490784;2486485
6490794;6874544
6490831;2482798
6490839;2489335
6490855;2549956
6490869;2493271
6490888;6860545
6490895;6794610
6490907;4707914
6490911;4141737
6490938;2551944
6490948;2529742
6490965;6814792
6490968;6034276
6490974;3872653
6491017;2486043
6491052;6659690
6491068;6661263
6491081;2485788
6491105;6793727
6491112;5659256
6491118;6721981
6491122;6872476
6491123;6876375
6491155;6743872
6491157;2491222
6491185;2541284
6491204;2516444
6491220;2515784
6491238;2485204
6491262;2485840
6491276;2516543
6491278;6320128
6491288;6861470
6491293;6802534
6491300;6655348
6491310;6704213
6491324;2484377
6491326;2499119
6491328;7151169
6491330;5335365
6491331;4707996
6491360;2499680
6491367;2516543
6491376;2516597
6491430;6775291
6491433;3769388
6491445;6362115
6491524;2495785
6491567;2497554
6491600;6362243
6491635;2497554
6491688;2535286
6491694;6034136
6491711;7150983
6491716;6737060
6491732;2533729
6491771;3872397
6491778;2488981
6491785;6753988
6491804;2517688
6491831;6846883
6491839;2535108
6491892;2529550
6491922;6763352
6491956;2553842
6491977;2491842
6492058;2513005
6492074;2548118
6492080;2481421
6492112;6694358
6492116;2491842
6492156;6728587
6492222;6736887
6492266;6841233
6492270;6852982
6492292;2538194
6492300;6756551
6492346;2541123
6492364;6034004
6492426;2534295
6492446;2516543
6492456;2540436
6492462;6788846
6492469;2514971
6492480;2533145
6492502;2497422
6492551;6874040
6492569;7151128
6492626;2517654
6492666;6845200
6492671;2513321
6492690;2537143
6492707;5388359
6492734;6859132
6492739;2534849
6492762;2510938
6492797;6725213
6492823;2497501
6492828;6974388
6492831;2495896
6492842;6320127
6492907;2537361
6492910;2504830
6492976;2533536
6492980;6034146
6493030;2497094
6493031;2493628
6493032;6762786
6493035;6867684
6493049;2502281
6493063;2491826
6493070;6799012
6493082;2494431
6493123;3872974
6493151;6763352
6493164;2534547
6493206;6796596
6493215;2482011
6493224;6801104
6493301;2497491
6493304;2498155
6493313;6362258
6493322;6876682
6493342;2484363
6493357;6725642
6493359;6320027
6493368;6034276
6493372;7151076
6493395;6773822
6493427;6799994
6493439;6974389
6493466;2507406
6493477;2496073
6493484;2485907
6493499;2493290
6493547;3939868
6493571;6826936
6493579;5659163
6493586;2532627
6493590;2541284
6493607;2493712
6493610;2541463
6493623;6687332
6493632;6320043
6493635;6754876
6493637;2516396
6493720;2499394
6493749;2549150
6493773;6361963
6493806;6716531
6493820;6852782
6493822;5659263
6493885;6757221
6493937;5504325
6493938;6827989
6493961;2510938
6493983;5659257
6493996;6877714
6493997;6034151
6494033;2543036
6494040;2508462
6494058;6362238
6494068;2490372
6494117;2482011
6494130;2485298
6494142;2482794
6494149;2486788
6494189;6697348
6494217;6872476
6494323;2516900
6494324;6033978
6494340;5659214
6494343;6827972
6494377;2493712
6494397;6827972
6494407;7151111
6494413;2515482
6494461;6886524
6494482;2535223
6494496;2540466
6494501;2495896
6494539;6754876
6494557;2483994
6494577;2490845
6494597;2528702
6494600;6846543
6494668;2548259
6494776;2516543
6494803;6768087
6494827;2779132
6494834;2491232
6494887;2529302
6494888;6797863
6494893;4465421
6494913;4707996
6494954;6827852
6494963;2540742
6495029;2550637
6495053;6864152
6495095;6811565
6495129;2516705
6495139;2547915
6495148;2494708
6495190;2517654
6495192;2487058
6495235;6320057
6495245;6795486
6495246;6810771
6495273;2520464
6495284;6974421
6495289;6674525
6495310;2491222
6495343;6693162
6495358;6674525
6495430;2486504
6495444;2497094
6495465;2491893
6495472;2489567
6495477;3872653
6495491;2491842
6495495;6783423
6495522;6853439
6495543;6710389
6495554;6740583
6495611;2482601
6495613;6885709
6495691;6755864
6495695;6362123
6495696;6033973
6495706;6320127
6495752;2535883
6495785;6795486
6495819;6725205
6495838;6659690
6495855;7024669
6495882;2484377
6495909;2493628
6495922;6796393
6495926;2487995
6495955;6823921
6495963;6733829
6495976;5504290
6496009;2516597
6496025;2483941
6496026;2540413
6496031;2486920
6496033;2491962
6496041;6034179
6496062;2554585
6496085;2491247
6496094;2485467
6496125;6836585
6496152;2507243
6496160;2485364
6496186;2482296
6496224;2492654
6496280;2550841
6496302;2499255
6496316;2553842
6496321;6877714
6496360;6788111
6496385;6794610
6496427;2517131
6496428;2481408
6496448;6974336
6496449;2498470
6496476;2550504
6496484;2534189
6496504;2540629
6496513;6672922
6496580;2541059
6496623;2549848
6496636;2491231
6496644;5746801
6496650;6714378
6496657;2491179
6496681;2516433
6496689;2516863
6496816;2537519
6496845;6836585
6496849;6746238
6496862;6736749
6496866;2536504
6496868;6883379
6496871;5746839
6496942;6716135
6496973;6651915
6496989;6651218
6497017;2493443
6497024;2549428
6497053;5659257
6497066;2541585
6497088;6033950
6497149;2554500
6497176;6788252
6497179;6600531
6497185;2497491
6497206;6846543
6497217;2532967
6497246;2551098
6497300;5504290
6497324;2552953
6497348;2511032
6497358;2529172
6497396;5659256
6497456;4707803
6497465;5388272
6497504;6797000
6497505;6872476
6497532;2541605
6497562;2528587
6497601;2485364
6497612;6716099
6497617;6859132
6497652;6687332
6497677;5746635
6497680;2492721
6497711;2533055
6497741;6034068
6497745;2489914
6497774;6066120
6497782;6713007
6497786;6034244
6497824;2538629
6497839;2554400
6497845;6066180
6497871;6788252
6497904;2542946
6497918;2494262
6497937;7151236
6497939;2536128
6497976;5746865
6498010;6669504
6498097;2535684
6498120;6833054
6498133;6974441
6498166;7151120
6498187;2491820
6498192;6786199
6498205;7151099
6498209;6034022
6498214;2492903
6498224;7024616
6498265;2507406
6498306;7151173
6498322;2486781
6498344;2541463
6498368;2496863
6498390;5746650
6498403;6827406
6498404;2538233
6498433;6655344
6498438;6066080
6498485;6974318
6498488;6651915
6498522;2489081
6498523;6362123
6498580;2507977
6498590;2516863
6498599;7151236
6498609;5504271
6498629;6600529
6498644;6710188
6498646;6737890
6498654;2552857
6498659;2486504
6498667;6713007
6498690;2491231
6498693;6724005
6498695;2491222
6498720;7151186
6498738;2516543
6498741;2554671
6498797;6771632
6498805;2480645
6498819;2554585
6498825;6974457
6498827;2496568
6498838;2545693
6498851;6883379
6498910;2534581
6498926;6659952
6498927;6683660
6498936;5746743
6498952;6034156
6498992;2536204
6499001;5659256
6499005;2534295
6499030;6754876
6499033;2516031
6499051;2487424
6499117;6034146
6499135;2518350
6499149;2531977
6499217;2487403
6499241;6793210
6499252;7151186
6499254;6813589
6499297;7151206
6499307;2534061
6499315;4707776
6499358;2508462
6499361;6737890
6499410;6362096
6499416;5504325
6499435;2482890
6499449;2496600
6499468;6837184
6499472;6678000
6499488;2492167
6499568;6362129
6499605;2482702
6499646;6783680
6499675;6794610
6499697;6657222
6499709;6714352
6499744;2551029
6499754;2491885
6499758;6362124
6499764;6754555
6499769;6034146
6499776;2492654
6499778;2497392
6499808;2536071
6499816;6851280
6499822;2536504
6499829;6816286
6499836;6819957
6499841;2541463
6499890;6658591
6499898;2504153
6499913;2494253
6499916;2481421
6499921;2541463
6499972;2480708
6499985;7151166
6500000;6034169
6500013;2482333
6500019;6852982
6500032;3873125
6500059;6797863
6500063;2487336
6500083;6694358
6500123;2520361
6500126;4141726
6500136;7150972
6500204;2549956
6500251;6362096
6500258;2778853
6500262;2511032
6500271;6320027
6500282;2551082
6500291;2493628
6500297;6872109
6500305;2494066
6500328;6320050
6500329;6797873
6500339;2552896
6500359;2534135
6500400;6653117
6500418;6066038
6500424;6033901
6500451;6779416
6500452;4708004
6500455;2488981
6500474;6654722
6500537;6738219
6500545;6736749
6500552;5659198
6500563;2534616
6500583;2516705
6500588;6755864
6500593;5388359
6500602;6867684
6500624;2491962
6500643;2492478
6500671;2493391
6500679;7151262
6500686;6652785
6500691;7151273
6500750;6716099
6500756;2491599
6500796;6843103
6500806;2490394
6500827;6667346
6500868;3873142
6500911;2499440
6500974;2534381
6500979;2481611
6500987;2527383
6500991;2489180
6500996;2509152
6501010;6844281
6501029;7151274
6501107;6066235
6501190;2486504
6501191;6066330
6501207;2511672
6501222;2511032
6501242;2536278
6501295;2529533
6501302;2553615
6501310;6833590
6501311;2533003
6501389;2534288
6501457;5335359
6501459;2511468
6501468;6796596
6501481;6362238
6501490;6066102
6501492;6034156
6501537;2536504
6501542;2489914
6501543;2482296
6501562;2529799
6501563;7151169
6501606;6856825
6501618;2536278
6501630;6657286
6501643;2515985
6501656;6754272
6501708;2506653
6501709;5659193
6501725;2513005
6501752;7151120
6501764;2528261
6501856;6361926
6501903;6654997
6501913;2482890
6501935;6845200
6501950;2516682
6502001;6827972
6502005;5388369
6502113;5746635
6502121;6792728
6502141;6868881
6502142;6768087
6502146;2492167
6502157;6746238
6502231;6788252
6502258;2550125
6502259;2486797
6502272;2492092
6502273;2554585
6502276;7151151
6502319;4566153
6502334;2533481
6502351;2487424
6502431;6788252
6502437;2515767
6502456;6797070
6502485;2495359
6502488;2528587
6502495;6729303
6502559;2518021
6502587;2552177
6502603;6812947
6502650;2513005
6502688;3872972
6502690;6877996
6502700;6669504
6502722;2485598
6502726;6836585
6502735;6775291
6502765;6974389
6502767;2482296
6502787;2486530
6502789;2513005
6502819;6701142
6502824;6874268
6502840;2480645
6502861;6362163
6503008;6875464
6503020;6034033
6503021;2493863
6503023;2547776
6503042;2551176
6503050;6362224
6503055;6775291
6503068;2501647
6503072;2517492
6503076;2554434
6503103;6843103
6503139;6820861
6503155;2484286
6503156;6362054
6503171;5746791
6503186;6066080
6503263;2518191
6503292;6714352
6503304;2511468
6503339;2533578
6503352;7151186
6503354;2528780
6503378;6653117
6503380;2498155
6503383;5746656
6503392;6066355
6503405;2513259
6503415;2517503
6503440;6320050
6503442;2516948
6503443;2516031
6503445;6814792
6503451;2517707
6503461;2494047
6503472;7151274
6503495;2515985
6503497;6771632
6503501;2537361
6503525;2485340
6503526;2517447
6503539;6034146
6503542;2494613
6503552;2494140
6503555;6886524
6503615;2533265
6503626;6874544
6503646;2536504
6503652;2528587
6503682;2486348
6503696;6650858
6503739;2547899
6503800;6856825
6503804;5659163
6503807;2536504
6503815;2483119
6503822;6678000
6503837;2491247
6503843;2521500
6503914;2550125
6503935;2516999
6503959;2491826
6503960;2520356
6503976;6807972
6503993;2484377
6503998;2521500
6504000;6672922
6504013;2494790
6504015;2496600
6504044;2533729
6504051;6675274
6504057;2543013
6504097;6821439
6504144;6794610
6504161;2482611
6504164;2541245
6504173;6033958
6504189;2528316
6504200;6796219
6504245;6784242
6504248;2496596
6504250;2541372
6504271;6716099
6504273;6714352
6504288;2492572
6504302;6725205
6504319;2480877
6504375;7151021
6504406;2548009
6504407;2550379
6504410;3872360
6504418;6361948
6504430;6793727
6504442;4707776
6504458;2552513
6504465;6362238
6504469;7024669
6504473;6659200
6504541;6867684
6504559;6850811
6504560;6034176
6504564;5746798
6504588;6820672
6504595;2547386
6504709;6066355
6504729;6034042
6504781;6776230
6504788;7151177
6504792;6777812
6504829;2549025
6504855;2481777
6504863;2534748
6504864;6820672
6504888;2496434
6504903;6320026
6504917;2499680
6504941;2519302
6504974;6763973
6505043;6657641
6505063;2491614
6505097;6656327
6505103;6033958
6505106;2541249
6505123;2487132
6505167;2529488
6505219;2486113
6505223;6754435
6505262;6877714
6505293;6649639
6505306;2778853
6505341;2491102
6505365;2489567
6505366;6034179
6505412;2495775
6505425;2487334
6505470;2481777
6505488;4031247
6505505;6820672
6505536;2547920
6505541;6749452
6505552;5659210
6505566;2536124
6505600;6756551
6505605;5746656
6505611;6362107
6505621;6320127
6505624;6725249
6505634;2492058
6505641;2549712
6505719;2549269
6505754;6066197
6505771;6362124
6505796;6779345
6505809;6655348
6505847;2524956
6505861;2498746
6505870;6676459
6505878;6876465
6505889;6066038
6505899;2546001
6505912;6974367
6505990;6790214
6505992;6779345
6506080;2545259
6506081;2534581
6506086;6702163
6506088;5388380
6506111;4141511
6506125;6974426
6506161;6362243
6506190;2534288
6506216;2546001
6506232;6797070
6506238;2481410
6506284;6767297
6506331;6757406
6506353;6066235
6506363;6813589
6506366;6774764
6506389;6775291
6506391;3872972
6506439;6811565
6506511;2494321
6506525;2482124
6506547;6974410
6506558;6066226
6506588;6807972
6506589;2538194
6506607;2482333
6506610;2536128
6506626;2534381
6506711;4708009
6506744;2484169
6506754;6754435
6506762;7151038
6506763;4140979
6506827;2542887
6506834;2520394
6506880;2497352
6506913;2550125
6506948;6974356
6506964;2494613
6506966;6715367
6506982;6788111
6507007;6807972
6507021;7150986
6507043;2540313
6507059;6802534
6507062;6672922
6507072;6974457
6507092;6697348
6507133;6727340
6507142;2518064
6507158;5659198
6507185;2501647
6507192;2518870
6507230;2491583
6507252;6725642
6507299;6827852
6507309;6674525
6507322;2488723
6507365;6738219
6507424;6777812
6507440;6362123
6507461;4707640
6507463;6807972
6507490;6736749
6507516;7151120
6507524;2523615
6507534;2496073
6507539;6859132
6507557;6974410
6507566;6776054
6507582;2493161
6507592;5504325
6507617;2491222
6507620;6721981
6507621;2550504
6507627;2497766
6507638;6686792
6507652;6675274
6507671;6885912
6507676;4707776
6507683;2482611
6507736;2487354
6507743;2486285
6507751;7150976
6507762;6362163
6507782;2492036
6507800;2491670
6507824;2538221
6507850;6320128
6507858;6859552
6507907;2491313
6507910;6766307
6507935;6362025
6507948;2540742
6507957;6768087
6507969;2549150
6508007;2539629
6508012;2533733
6508095;2529150
6508190;6066355
6508196;2518085
6508199;6749452
6508217;7024699
6508219;6684500
6508254;2549073
6508296;2532761
6508303;2517131
6508312;2554057
6508372;6684500
6508376;6748096
6508382;2486265
6508393;2481784
6508400;2513347
6508416;2542887
6508437;7151224
6508462;6720396
6508487;6795486
6508493;6728587
6508494;2484469
6508528;6654627
6508534;6362107
6508540;5746773
6508571;2554025
6508601;2528316
6508621;2533802
6508636;4566242
6508649;4031044
6508687;6066226
6508689;2542443
6508691;6362243
6508713;2551082
6508758;6885912
6508805;7151256
6508826;6714352
6508851;2547899
6508857;6858017
6508878;2553995
6508892;6650602
6508899;6657430
6508910;6654627
6508929;6734829
6508948;2537519
6508951;6757221
6508987;5388279
6508991;6868881
6508997;2547789
6509041;2517507
6509057;6362219
6509063;7151173
6509069;5746773
6509071;6821439
6509092;2542299
6509105;6320057
6509106;2517767
6509132;2482613
6509138;2554624
6509184;2554030
6509199;6796393
6509257;6725205
6509261;6653117
6509278;5504278
6509319;2541059
6509334;2529577
6509355;3940664
6509431;2550822
6509447;5504327
6509459;2502281
6509461;2493399
6509462;5504278
6509470;6320065
6509478;2494708
6509501;6860545
6509507;6066226
6509512;2509145
6509547;6886524
6509601;2495896
6509603;2482430
6509609;6797863
6509610;7151151
6509657;5388264
6509666;2491950
6509671;2545259
6509687;6974457
6509764;2536574
6509779;2497610
6509800;6813589
6509897;5388359
6509900;2483812
6509909;6783423
6509941;2531591
6509947;2517447
6509992;2590576
6510048;7151065
6510057;6788111
6510063;6883379
6510064;7151162
6510072;2481536
6510121;6771632
6510127;2547992
6510157;6710389
6510170;2482611
6510227;7151182
6510234;2497778
6510278;6747400
6510281;4031086
6510294;2528587
6510328;6745229
6510338;6802541
6510445;6771632
6510461;2490866
6510495;2540095
6510511;2532967
6510520;2491714
6510521;6790477
6510534;6684909
6510585;7024669
6510609;2487995
6510636;2551646
6510648;5437504
6510652;2534295
6510669;6648995
6510681;4708009
6510686;6721981
6510696;2529086
6510720;3872986
6510740;6760042
6510760;2514971
6510767;2529348
6510851;2481784
6510864;6793727
6510881;5746740
6510906;6852782
6510914;6034033
6510920;6757221
6510945;2483119
6510991;6710624
6511013;6361963
6511016;2491965
6511036;5659214
6511038;2529166
6511043;2494877
6511069;5746740
6511077;7150986
6511080;2540436
6511085;7151110
6511089;6362258
6511101;2553610
6511125;2508519
6511136;5388294
6511146;7151274
6511154;6729002
6511193;2519302
6511200;2492112
6511228;2498166
6511231;2540855
6511242;2518502
6511253;6811565
6511291;6693807
6511315;2493707
6511349;2516976
6511367;7151162
6511371;2535223
6511382;2535913
6511403;2550797
6511465;6651769
6511469;5504314
6511494;5746857
6511498;3940769
6511512;6651769
6511530;5504305
6511534;6974318
6511543;2494807
6511552;6034033
6511602;6662095
6511655;5335340
6511687;5746791
6511693;2550797
6511699;5746697
6511732;2481743
6511739;2516076
6511741;5659244
6511756;5659193
6511761;2531591
6511767;2541378
6511771;7151251
6511777;6819957
6511782;6839226
6511871;6710188
6511886;6757221
6511888;2553723
6511930;6717655
6511938;6779345
6511950;2554452
6511970;6320026
6511976;5659214
6511985;5659215
6511994;2518089
6512029;2540737
6512131;2543038
6512143;2551176
6512173;2482601
6512174;6716135
6512176;6362258
6512208;2486497
6512209;5388283
6512210;2516045
6512244;6699522
6512273;2487422
6512277;6794610
6512359;2501588
6512377;2517131
6512413;2491842
6512429;6706735
6512445;2488909
6512449;2590576
6512485;2542887
6512488;6654722
6512512;2499583
6512539;6714970
6512608;2517995
6512645;6034004
6512681;6034151
6512686;6725249
6512691;2497610
6512730;6725843
6512774;6783680
6512782;6736887
6512805;5504305
6512834;6320050
6512861;2534186
6512889;2534189
6512890;6714352
6512922;2497766
6512954;2552374
6512980;2494481
6512982;2490343
6513000;6710624
6513024;2489568
6513038;2485470
6513043;2490248
6513060;6362224
6513074;2548259
6513092;2517046
6513099;2537341
6513101;2505923
6513144;2541284
6513147;2516863
6513148;5746773
6513175;6827265
6513179;6362219
6513182;2554597
6513218;2541245
6513231;2487403
6513282;2496766
6513286;2539764
6513294;6748096
6513322;2489991
6513367;2486307
6513390;2554689
6513394;2554624
6513413;2540454
6513414;2486489
6513454;2494613
6513463;6846883
6513468;6793210
6513497;6830603
6513502;6066197
6513543;6760042
6513593;6362219
6513596;6778927
6513610;2540130
6513629;6736215
6513643;2481536
6513658;6656327
6513669;2515456
6513674;4713051
6513695;2549266
6513710;6872476
6513716;2520464
6513741;3872820
6513742;2486504
6513752;6810771
6513758;5746798
6513766;6773822
6513775;5659215
6513791;2518870
6513795;6861470
6513797;2542443
6513800;6034178
6513818;2554400
6513847;6034219
6513889;6361962
6513891;2525101
6513918;2515767
6513920;6707560
6513922;2481631
6513938;5659214
6513940;2540313
6513964;6766307
6513972;2497392
6513988;2486276
6514001;6651218
6514029;2534186
6514043;6793727
6514075;5335359
6514087;2516665
6514111;2553995
6514176;6725843
6514204;2541299
6514305;2499114
6514332;6797070
6514375;2515542
6514380;6678136
6514391;2506653
6514469;2554057
6514482;5388272
6514502;6733012
6514504;2493863
6514539;2534581
6514550;2485467
6514557;5746751
6514570;2528780
6514593;2498282
6514621;2490866
6514658;5437504
6514662;6034146
6514663;7151143
6514691;6673876
6514698;6661669
6514704;2528925
6514753;6754255
6514758;6760042
6514763;2516396
6514772;2540514
6514776;5388283
6514786;2554146
6514811;2535580
6514832;2549770
6514838;4141821
6514839;2485437
6514843;2553525
6514872;2554275
6514893;6600521
6514912;2499313
6514913;5388366
6514915;6836079
6514967;6754435
6514989;2536323
6515009;2492058
6515018;4707940
6515038;2541346
6515061;2490496
6515079;2513321
6515139;6883379
6515140;2496193
6515165;6683660
6515167;2518355
6515186;5659257
6515226;2515767
6515239;6034063
6515251;3872338
6515253;6667346
6515259;2490636
6515273;6783423
6515299;7151216
6515354;6600535
6515367;2554434
6515396;2497071
6515426;2549258
6515440;2520394
6515451;6796596
6515452;6320038
6515457;6737060
6515501;2549269
6515531;2547992
6515543;6802541
6515546;6823921
6515558;6852782
6515576;2498287
6515598;2778853
6515604;2553631
6515643;2495355
6515648;6757221
6515655;5335340
6515658;6650602
6515673;6783423
6515695;6784611
6515722;2490742
6515723;2540436
6515732;6777812
6515753;6361951
6515759;6814792
6515787;6034196
6515865;6788252
6515878;2541463
6515903;5746743
6515933;6066226
6515938;4713031
6515942;2496600
6515964;6839226
6516020;6788252
6516031;6974366
6516043;2483292
6516058;6796596
6516074;2544002
6516103;6682869
6516104;6853646
6516111;6737890
6516113;7151151
6516157;6728749
6516165;2528219
6516169;2486265
6516192;2481277
6516224;6876946
6516292;6827852
6516302;6886524
6516305;6661669
6516333;6320043
6516346;2518892
6516347;6974389
6516394;2515456
6516408;6777805
6516411;5388359
6516479;2549950
6516514;6686998
6516518;2529345
6516534;2516791
6516536;6846543
6516551;2491965
6516566;2491222
6516599;6696538
6516610;2501647
6516654;6818401
6516665;6651218
6516670;2510938
6516680;6886524
6516756;6974336
6516782;2520630
6516788;3769499
6516797;2491583
6516823;2531600
6516848;6710389
6516852;2492036
6516889;6361989
6516903;2487231
6516917;5504278
6516921;5746697
6516959;6033993
6516989;6797070
6517002;2554500
6517039;3872653
6517042;2495924
6517071;7150972
6517075;6713001
6517080;5659170
6517106;2542299
6517114;2516900
6517159;6736703
6517188;2480661
6517226;6883379
6517257;5659170
6517266;6771844
6517267;2533481
6517357;2537690
6517368;2487308
6517392;2534381
6517397;6361963
6517398;6768087
6517419;6714970
6517421;2552717
6517422;2548501
6517432;2532627
6517438;6673876
6517481;6788111
6517485;2524430
6517506;2554057
6517547;6749452
6517550;6710624
6517570;2493973
6517581;6830628
6517590;6033978
6517599;2542443
6517600;6693162
6517631;6974441
6517634;5746635
6517640;2536071
6517692;2496099
6517693;7151274
6517701;2480764
6517717;2511032
6517736;4708004
6517772;6754876
6517826;6773822
6517869;2534135
6517913;6796219
6517958;2494262
6517964;2489567
6517982;2518502
6517999;2543013
6518007;6736703
6518014;7151249
6518020;7151166
6518047;6872109
6518050;6362078
6518051;5746635
6518054;2483292
6518091;4141511
6518095;6777805
6518103;6768087
6518136;6757406
6518157;6362081
6518174;2516702
6518203;6763352
6518259;3872974
6518285;6686998
6518286;2483994
6518296;2490248
6518318;2548410
6518327;7151096
6518350;6793727
6518351;6860201
6518423;6788111
6518432;6754555
6518451;6320128
6518469;6704213
6518471;2532367
6518526;2534581
6518527;7151177
6518548;2493201
6518565;2494105
6518581;2541346
6518599;2494754
6518602;2491247
6518609;6814792
6518616;2498168
6518622;2543051
6518627;2490343
6518631;6710389
6518685;2538221
6518686;2494754
6518708;2536003
6518717;2548239
6518724;6655348
6518807;6874073
6518812;2538004
6518835;2482341
6518844;6682869
6518846;6742548
6518847;2549384
6518861;2482865
6518902;7151076
6518919;2528585
6518926;6362224
6518932;2482798
6518976;2516891
6518982;6773098
6519004;2540267
6519036;2492036
6519096;6716135
6519151;6650602
6519169;6654627
6519219;5746831
6519223;2535910
6519250;2495924
6519262;6672922
6519269;2513985
6519278;6671010
6519281;2532967
6519302;6830628
6519305;2547789
6519316;4465387
6519320;3872860
6519331;2533851
6519357;2529627
6519370;3769388
6519376;2529348
6519401;6871465
6519420;2539941
6519422;6844748
6519437;2486285
6519450;6655348
6519452;2529438
6519483;2480666
6519494;2492543
6519506;6362224
6519632;2494757
6519647;6737890
6519650;2491962
6519749;7151112
6519751;3872536
6519775;2486222
6519797;2491313
6519815;2535576
6519830;2489861
6519835;2518021
6519849;6034004
6519886;6671241
6519896;2525463
6519937;6066197
6519956;6874040
6519971;6778927
6520001;2540737
6520005;6802534
6520039;6659200
6520048;6361963
6520052;2494155
6520067;2536338
6520080;2543038
6520114;5437504
6520120;2553631
6520146;3873049
6520184;6790214
6520205;6686998
6520239;2493330
6520280;6653306
6520288;7024699
6520293;6793210
